usps,geoid,ansicode,county,aland,awater,aland_sqmi,awater_sqmi,intptlat,intptlong,county_name,county_suffix
tx,0048481,1384026,wharton county,2813116078,21288312,1086.15,8.219,29.27848,-96.229674,wharton,county
tx,0048483,1384027,wheeler county,2368603538,2481266,914.523,0.958,35.392593,-100.253107,wheeler,county
tx,0048485,1384028,wichita county,1625943378,13820243,627.78,5.336,33.991103,-98.716851,wichita,county
tx,0048487,1384029,wilbarger county,2514474406,18257915,970.8439999999999,7.0489999999999995,34.084920000000004,-99.24244,wilbarger,county
tx,0048489,1384030,willacy county,1529529770,501714610,590.555,193.713,26.480381,-97.583256,willacy,county
tx,0048491,1384031,williamson county,2896386997,41717737,1118.3010000000002,16.107,30.64903,-97.605069,williamson,county
tx,0048493,1384032,wilson county,2081662889,12111324,803.735,4.676,29.173883,-98.08673399999999,wilson,county
tx,0048495,1384033,winkler county,2178493443,414369,841.1210000000001,0.16,31.831415000000003,-103.055986,winkler,county
tx,0048497,1384034,wise county,2342376592,47038669,904.3969999999999,18.162,33.219095,-97.653997,wise,county
tx,0048499,1384035,wood county,1671154592,130748438,645.236,50.482,32.783588,-95.382166,wood,county
tx,0048501,1384036,yoakum county,2071235914,34329,799.709,0.013000000000000001,33.162397999999996,-102.83224200000001,yoakum,county
tx,0048503,1384037,young county,2368463974,42447734,914.4689999999999,16.389,33.158788,-98.67828100000001,young,county
tx,0048505,1384038,zapata county,2585875921,154370983,998.4119999999999,59.603,26.996980999999998,-99.182603,zapata,county
tx,0048507,1384039,zavala county,3360267515,11209428,1297.407,4.328,28.864652000000003,-99.75983000000001,zavala,county
ut,0049001,1448015,beaver county,6708333133,5298466,2590.1020000000003,2.046,38.357535,-113.238948,beaver,county
ut,0049003,1455966,box elder county,14880928687,2547843003,5745.559,983.7280000000001,41.476021,-113.052922,box elder,county
ut,0049005,1448017,cache county,3016716793,21155170,1164.761,8.168,41.734168,-111.74456799999999,cache,county
ut,0049007,1448018,carbon county,3829406577,15771177,1478.5420000000001,6.0889999999999995,39.673284,-110.58848400000001,carbon,county
ut,0049009,1448019,daggett county,1804943624,61445337,696.893,23.724,40.890099,-109.505785,daggett,county
ut,0049011,1448020,davis county,774075369,868076521,298.872,335.166,41.037559,-112.201943,davis,county
ut,0049013,1448021,duchesne county,8393891989,38790413,3240.9,14.977,40.289649,-110.42983000000001,duchesne,county
ut,0049015,1448022,emery county,11558806194,24793372,4462.88,9.573,39.009025,-110.7211,emery,county
ut,0049017,1448023,garfield county,13403468464,85797204,5175.108,33.126,37.831664,-111.45090800000001,garfield,county
ut,0049019,1448024,grand county,9512530977,31266652,3672.809,12.072000000000001,38.974326,-109.57345,grand,county
ut,0049021,1448025,iron county,8538904853,11390953,3296.89,4.398,37.909304,-113.30673999999999,iron,county
ut,0049023,1455158,juab county,8784470935,36542086,3391.703,14.109000000000002,39.71412,-112.790471,juab,county
ut,0049025,1448026,kane county,10333974486,306158392,3989.97,118.208,37.275089,-111.815329,kane,county
ut,0049027,1448027,millard county,17085033162,600823882,6596.568,231.979,39.094535,-113.52500900000001,millard,county
ut,0049029,1448028,morgan county,1577714627,4437369,609.159,1.713,41.091027000000004,-111.57788500000001,morgan,county
ut,0049031,1448029,piute county,1964121857,20285697,758.352,7.832000000000001,38.335881,-112.129375,piute,county
ut,0049033,1448030,rich county,2664700991,149109879,1028.847,57.571999999999996,41.627598,-111.240227,rich,county
ut,0049035,1448031,salt lake county,1922457047,168385897,742.265,65.014,40.667883,-111.92424,salt lake,county
ut,0049037,1448032,san juan county,20253911802,293108002,7820.079000000001,113.17,37.602633000000004,-109.791574,san juan,county
ut,0049039,1448033,sanpete county,4118144213,32105698,1590.024,12.395999999999999,39.382531,-111.572883,sanpete,county
ut,0049041,1448034,sevier county,4946906944,20260838,1910.0120000000002,7.8229999999999995,38.746824,-111.81193,sevier,county
ut,0049043,1448035,summit county,4847352871,26784448,1871.5729999999999,10.342,40.87206,-110.96848600000001,summit,county
ut,0049045,1448036,tooele county,17979763682,891126068,6942.026,344.066,40.467753,-113.123979,tooele,county
ut,0049047,1448037,uintah county,11598076734,56143390,4478.043,21.677,40.125887,-109.517748,uintah,county
ut,0049049,1448038,utah county,5188823522,364305797,2003.4160000000002,140.659,40.120432,-111.668527,utah,county
ut,0049051,1448039,wasatch county,3044483864,78966563,1175.482,30.489,40.334884,-111.16156799999999,wasatch,county
ut,0049053,1448040,washington county,6285555571,9250776,2426.867,3.572,37.262531,-113.4878,washington,county
ut,0049055,1448041,wayne county,6373816299,15049793,2460.944,5.811,38.259840000000004,-110.990877,wayne,county
ut,0049057,1448042,weber county,1492109625,215738912,576.107,83.29700000000001,41.270328000000006,-111.876795,weber,county
vt,0050001,1461757,addison county,1984776518,107304306,766.327,41.43,44.031248,-73.141581,addison,county
vt,0050003,1461758,bennington county,1748195212,6930003,674.982,2.676,43.035325,-73.11146,bennington,county
vt,0050005,1461759,caledonia county,1680554036,22457630,648.866,8.671,44.468790999999996,-72.11216800000001,caledonia,county
vt,0050007,1461760,chittenden county,1389737928,214239771,536.581,82.71799999999999,44.463327,-73.069412,chittenden,county
vt,0050009,1461761,essex county,1718717706,30285695,663.6010000000001,11.693,44.724021,-71.732736,essex,county
vt,0050011,1461762,franklin county,1641292730,150931115,633.707,58.275,44.858964,-72.909402,franklin,county
vt,0050013,1461763,grand isle county,211894213,292303556,81.813,112.859,44.801787,-73.300759,grand isle,county
vt,0050015,1461764,lamoille county,1188280104,12659523,458.798,4.888,44.603704,-72.638922,lamoille,county
vt,0050017,1461765,orange county,1779409888,13549375,687.034,5.231,44.003392,-72.369687,orange,county
vt,0050019,1461766,orleans county,1796364861,71441645,693.58,27.584,44.828441999999995,-72.25163,orleans,county
vt,0050021,1461767,rutland county,2408234776,38735238,929.825,14.956,43.580858,-73.038202,rutland,county
vt,0050023,1461768,washington county,1779936836,21187416,687.237,8.181000000000001,44.274988,-72.609514,washington,county
vt,0050025,1461769,windham county,2033922036,33064486,785.302,12.765999999999998,42.995335,-72.72195500000001,windham,county
vt,0050027,1461770,windsor county,2510579567,19279309,969.34,7.444,43.572685,-72.598821,windsor,county
va,0051001,1480091,accomack county,1164233493,2228748283,449.51300000000003,860.525,37.765944,-75.757807,accomack,county
va,0051003,1675170,albemarle county,1866863453,14038450,720.8,5.42,38.024184000000005,-78.553506,albemarle,county
va,0051005,1673675,alleghany county,1153722698,8522425,445.455,3.2910000000000004,37.787905,-80.008669,alleghany,county
va,0051007,1497770,amelia county,920142631,8424811,355.269,3.253,37.331927,-77.977462,amelia,county
va,0051009,1480095,amherst county,1227484903,12732799,473.935,4.916,37.628609999999995,-79.15428100000001,amherst,county
va,0051011,1497238,appomattox county,863744560,3204478,333.494,1.237,37.370725,-78.81094,appomattox,county
va,0051013,1480097,arlington county,67318079,244125,25.991999999999997,0.094,38.878337,-77.100703,arlington,county
va,0051015,1480098,augusta county,2504562034,9987119,967.0169999999999,3.8560000000000003,38.171911,-79.14755699999999,augusta,county
va,0051017,1673638,bath county,1370514733,14044085,529.159,5.422000000000001,38.068368,-79.73120300000001,bath,county
va,0051019,1674818,bedford county,1968134250,42100071,759.9010000000001,16.255,37.312222999999996,-79.527078,bedford,county
va,0051021,1494613,bland county,926518537,2582881,357.731,0.997,37.130612,-81.125853,bland,county
va,0051023,1674418,botetourt county,1401706968,12195462,541.202,4.709,37.565481,-79.79755300000001,botetourt,county
va,0051025,1493961,brunswick county,1466383576,8315958,566.174,3.2110000000000003,36.764204,-77.86148299999999,brunswick,county
va,0051027,1497431,buchanan county,1302148835,2798201,502.76199999999994,1.08,37.26812,-82.038151,buchanan,county
va,0051029,1501502,buckingham county,1501303453,10099817,579.6569999999999,3.9,37.573928,-78.529169,buckingham,county
va,0051031,1674917,campbell county,1305008838,8962103,503.86699999999996,3.46,37.210151,-79.095428,campbell,county
va,0051033,1480107,caroline county,1366265728,24233255,527.518,9.357000000000001,38.030319,-77.35234799999999,caroline,county
va,0051035,1480108,carroll county,1229441818,7647537,474.69,2.9530000000000003,36.731928,-80.72786500000001,carroll,county
va,0051036,1480109,charles city county,473494072,55490505,182.817,21.425,37.361053999999996,-77.05417,charles city,county
va,0051037,1492442,charlotte county,1230948368,5824992,475.272,2.249,37.009042,-78.658568,charlotte,county
va,0051041,1480111,chesterfield county,1096531558,35172912,423.37300000000005,13.58,37.378434000000006,-77.585847,chesterfield,county
va,0051043,1690562,clarke county,455556171,5659541,175.891,2.185,39.115381,-77.990836,clarke,county
va,0051045,1673664,craig county,853490598,2797770,329.535,1.08,37.473603000000004,-80.23105100000001,craig,county
va,0051047,1497831,culpeper county,982217895,8564962,379.236,3.307,38.485929999999996,-77.956476,culpeper,county
va,0051049,1494109,cumberland county,770419692,5931687,297.461,2.29,37.520189,-78.252836,cumberland,county
va,0051051,1497376,dickenson county,856108115,8073714,330.545,3.117,37.137064,-82.34923,dickenson,county
va,0051053,1690739,dinwiddie county,1304620704,8999982,503.717,3.475,37.073498,-77.635492,dinwiddie,county
va,0051057,1480118,essex county,665858948,74793600,257.09,28.878,37.939479999999996,-76.94187099999999,essex,county
va,0051059,1480119,fairfax county,1012414355,39489671,390.895,15.247,38.831056,-77.275385,fairfax,county
va,0051061,1480120,fauquier county,1677395158,9783931,647.646,3.778,38.744098,-77.821484,fauquier,county
va,0051063,1494354,floyd county,986590543,2270016,380.925,0.8759999999999999,36.931438,-80.350309,floyd,county
va,0051065,1494061,fluvanna county,740762886,10718663,286.01,4.138,37.830571,-78.28348199999999,fluvanna,county
va,0051067,1494434,franklin county,1788197754,54704055,690.427,21.121,36.99115,-79.882663,franklin,county
va,0051069,1480124,frederick county,1070936201,5216437,413.491,2.0140000000000002,39.203677,-78.263828,frederick,county
va,0051071,1494551,giles county,921559573,11926414,355.816,4.605,37.31193,-80.717189,giles,county
va,0051073,1480126,gloucester county,564116899,181748804,217.80700000000002,70.17399999999999,37.403541,-76.523505,gloucester,county
va,0051075,1674271,goochland county,728883067,21966905,281.423,8.481,37.718814,-77.917626,goochland,county
va,0051077,1501196,grayson county,1145227602,9790836,442.175,3.78,36.652229,-81.215324,grayson,county
va,0051079,1480129,greene county,404411506,1706080,156.144,0.659,38.297981,-78.470163,greene,county
va,0051081,1501122,greensville county,764632807,4093691,295.226,1.581,36.680336,-77.560277,greensville,county
va,0051083,1496705,halifax county,2118206838,30534035,817.8439999999999,11.789000000000001,36.766461,-78.939614,halifax,county
va,0051085,1480132,hanover county,1213572228,13579452,468.56300000000005,5.242999999999999,37.760165,-77.490992,hanover,county
va,0051087,1480133,henrico county,605273103,28984521,233.697,11.190999999999999,37.43752,-77.300333,henrico,county
va,0051089,1502770,henry county,990240573,5299481,382.334,2.046,36.620607,-79.980673,henry,county
va,0051091,1673774,highland county,1075249019,1805619,415.156,0.6970000000000001,38.366243,-79.564472,highland,county
va,0051093,1702378,isle of wight county,817464566,122256204,315.625,47.203,36.901418,-76.70756899999999,isle of wight,county
va,0051095,1480135,james city county,368950850,95315975,142.453,36.802,37.324837,-76.777888,james city,county
va,0051097,1480136,king and queen county,816287855,28874201,315.171,11.148,37.714372,-76.901855,king and queen,county
va,0051099,1480137,king george county,465260629,21031743,179.638,8.12,38.277049,-77.162769,king george,county
va,0051101,1480138,king william county,709504569,30285437,273.941,11.693,37.708259999999996,-77.091054,king william,county
va,0051103,1480139,lancaster county,345213828,254122178,133.28799999999998,98.117,37.704843,-76.412663,lancaster,county
va,0051105,1496538,lee county,1127987891,4897069,435.519,1.891,36.701721,-83.130112,lee,county
va,0051107,1480141,loudoun county,1335801297,14451820,515.756,5.58,39.0812,-77.638898,loudoun,county
va,0051109,1494707,louisa county,1285411581,37739379,496.3,14.571,37.972704,-77.959795,louisa,county
va,0051111,1492239,lunenburg county,1118063318,1795027,431.68699999999995,0.693,36.946094,-78.241985,lunenburg,county
va,0051113,1494590,madison county,830565358,3085779,320.683,1.1909999999999998,38.412059,-78.276961,madison,county
va,0051115,1480145,mathews county,222555405,430023685,85.929,166.033,37.425348,-76.26880799999999,mathews,county
va,0051117,1500747,mecklenburg county,1620002383,139190675,625.486,53.742,36.687256,-78.368959,mecklenburg,county
va,0051119,1480147,middlesex county,337507808,208362646,130.312,80.449,37.606975,-76.528082,middlesex,county
va,0051121,1674630,montgomery county,1001064387,5807991,386.51300000000003,2.242,37.175534000000006,-80.387791,montgomery,county
va,0051125,1500936,nelson county,1219509676,8934975,470.855,3.45,37.789079,-78.88344000000001,nelson,county
va,0051127,1480150,new kent county,543211740,35577237,209.735,13.735999999999999,37.502819,-76.98281899999999,new kent,county
va,0051131,1480151,northampton county,548279255,1511404259,211.692,583.556,37.302775,-75.924018,northampton,county
va,0051133,1480152,northumberland county,495425686,244310209,191.285,94.329,37.856974,-76.379687,northumberland,county
va,0051135,1493928,nottoway county,814265619,4297829,314.39,1.659,37.141166999999996,-78.053866,nottoway,county
va,0051137,1494761,orange county,882616887,6431031,340.78,2.483,38.250192999999996,-78.009622,orange,county
va,0051139,1500440,page county,805019282,8431886,310.82,3.2560000000000002,38.623201,-78.49188000000001,page,county
va,0051141,1497999,patrick county,1251212181,7165458,483.096,2.767,36.667128000000005,-80.286413,patrick,county
va,0051143,1480157,pittsylvania county,2509575179,23886948,968.952,9.222999999999999,36.821721000000004,-79.39850200000001,pittsylvania,county
va,0051145,1674225,powhatan county,674028379,5446445,260.244,2.103,37.549403999999996,-77.91285500000001,powhatan,county
va,0051147,1492359,prince edward county,906383808,10040121,349.957,3.877,37.224880999999996,-78.432957,prince edward,county
va,0051149,1480160,prince george county,686776816,43187441,265.166,16.675,37.187325,-77.220993,prince george,county
va,0051153,1480161,prince william county,871287309,31255360,336.406,12.068,38.701119,-77.479579,prince william,county
va,0051155,1501465,pulaski county,828437220,25206356,319.861,9.732000000000001,37.063385,-80.713444,pulaski,county
va,0051157,1673976,rappahannock county,689882390,2065375,266.365,0.797,38.684521999999994,-78.168824,rappahannock,county
va,0051159,1480164,richmond county,495962814,64400122,191.49200000000002,24.865,37.942894,-76.730561,richmond,county
va,0051161,1480165,roanoke county,649010036,1800145,250.584,0.695,37.330791999999995,-80.191237,roanoke,county
va,0051163,1480166,rockbridge county,1547658965,8850141,597.554,3.417,37.814516999999995,-79.447754,rockbridge,county
va,0051165,1488970,rockingham county,2199282967,11122356,849.148,4.294,38.507585,-78.88532099999999,rockingham,county
